"Sr.No.","District","Name of the College,Full Address with Pin Code","LocationRural ®Urban(U)","Year ofEstablish-ment","Type ofCollege forMen only(M)For Womenonly(W)Co-education(CE)","Coursesoffered inthe CollegeUp toBachelorDegree(UG)Up toMasterDegree(PG)Or above","Whetherrecognized by theUGCunderSection2(f)&12B",Course Conduced
1.,2.,3.,4.,5.,6.,7.,8.,9.
1,Pune,"Deccan Education Society’sFergusson College,(Arts, Science)Deccan, Pune – 411 004.Ph.No.020-25654212/25675960E.Mail: office@fergusson.edu(ID.NO.PU/PN/AS/02/1885)",U,1885,MW,"UG, PG",,"B.A., B.A-Music., B.Sc.,B.Sc.-Computer Science,B.Sc-Bio-technologyB.Sc-EnvironmentalScience,B.Sc- Microbiology,Vocational ElectronicEquipment maintenance,Vocational StillPhotography andAudiovisual,Vocational BiotechnolgyM.A-English, Marathi,Economics,Psychology,M.Sc- Org Chemistry,Analytical Chemistry,Bio-Chemistry,M.Sc.Tec.Ind.Maths,"
"",,"Khanapur. Tal-Junnar,",,,,,
"",,Dist-Pune  410 502,,,,,
"",,"Ph.No.(02132) 223352,285666",,,,,
"",,Website:,,,,,
"",,www.shivnerifoundation.org,,,,,
"",,(IDNo.PU/PN/B.Ed./328/2008),,,,,
47,Pune,Jaywant Shikshan Prarsark,U,2008,MW,UG,B. Ed
"",,Mandal’sJaywantrao Sawant,,,,,
"",,"College of Education,",,,,,
"",,"Sr.No.58,Indrayani Nagar,",,,,,
"",,"Handewadi Road, Hadapsar,",,,,,
"",,Pune-411 028,,,,,
"",,Ph.No020-26970908,,,,,
"",,E.Mail.jscoe.admin@gmail.com,,,,,
"",,(IDNo.PU/PN/B.Ed./332/2008),,,,,
48,Pune,Jaywant  Shikshan  Prarsark,R,2008,MW,UG,B. Ed
"",,Mandal’s,,,,,
"",,Rajarshi  Shahu College  of,,,,,
"",,"Education Sr.No.80/2, Pune-",,,,,
"",,"Mumbai Bypass Highway,",,,,,
"",,"Tathwade,Pune-411 033",,,,,
"",,Ph.No.020-22933423,,,,,
"",,(IDNo.PU/PN/B.Ed./333/2008),,,,,
49,Pune,Samarth Dnyanpeeth’s,R,2008,MW,UG,B. Ed
"",,Sahyadri Shikshan Shastra,,,,,
"",,"Mahavidyalaya,",,,,,
"",,"Someshwarnagar,(Waghlwadi),",,,,,
"",,"Tal-Baramati,",,,,,
"",,Dist-Pune.412 306,,,,,
"",,Ph.No.02112-282489,,,,,
"",,Website:www.samarthshikshan.org,,,,,
"",,(IDNo.PU/PN/B.Ed./334/2008),,,,,
50,Pune,Chintamani Dnyanpeeth’s,R,2008,MW,UG,B. Ed
"",,Chintamani Adyapak,,,,,
"",,"Mahavidyalya,",,,,,
"",,"S.No.15, Ambegaon (Bk),",,,,,
"",,"Tal-Haveli,  Dist-Pune.411 046",,,,,
"",,Ph.No.020-24367746,,,,,
"",,(IDNo.PU/PN/B.Ed./335/2008),,,,,
51,Pune,Al-Ameen Educaional & Medical,R,2008,MW,UG,B. Ed
"",,Foundation’s,,,,,
"",,Sharadchndraji  Pawar College of,,,,,
"",,"Education,",,,,,
"",,"sharad campus, Pimple-Jagtap road",,,,,
"",,"Koregaon-Bhima, Tal-Shirur",,,,,
"",,Dist.Pune-412 216,,,,,
"",,Ph.No.02137-208113,,,,,
"",,E.Mail.info@alameen.org,,,,,
"",,(IDNo.PU/PN/B.Ed./336/2008),,,,,
52,Pune,Al-Ameen Educaional & Medical,R,2008,MW,PG,M. Ed
"",,Foundation’s,,,,,
"",,Dattatray Govindrao Valse Patil,,,,,
"",,"M.Ed College sharad campus,",,,,,
"",,Pimple-Jagtap road,,,,,
"",,"Koregaon-Bhima, Tal-Shirur",,,,,
"",,Dist.Pune-412 216,,,,,
"",,Ph.No.02137-208113,,,,,
"",,E.Mail.info@alameen.org,,,,,
"",,(IDNo.PU/PN/M.Ed/337/2008),,,,,
53,Pune,Bhigawan Shikshan Prasark,R,2008,MW,UG,B. Ed
"",,mandal’s,,,,,
"",,Loknete  Shardchandraji  Pawar,,,,,
"",,"College of Education,",,,,,
"",,"Bhigawan, Tal-Indapur,",,,,,
"",,Dist-Pune.413 105,,,,,
"",,Ph.No.02118-246246,,,,,
"",,(IDNo.PU/PN/B.Ed/338/2008),,,,,
54,Pune,Kamala Education Society’s,R,2008,MW,UG,B. Ed
"",,Pratibha College of  Education,,,,,
"",,"Plot No.2, M.I.D.C. Block-D,",,,,,
"",,"Off  Mumbai-Pune Highway,",,,,,
"",,"Opp. Mehata Hospital, Chinchwad,",,,,,
"",,Pune-411 019.,,,,,
"",,Ph.No.020-30690506,,,,,
"",,Website:www.kes.org.in,,,,,
"",,(ID No. PU/PN/B.Ed./340/2008),,,,,
55,Pune,Bhartiya Dyanvardhini Sabha’s,R,2009,MW,UG,B. Ed
"",,"Kantilal Khinwasara B.Ed College ,",,,,,
"",,"Laxmannagar , Thergaon",,,,,
"",,Pune-411 033,,,,,
"",,Ph.No.020-27276785,,,,,
"",,Website.www.kkbed.org,,,,,
"",,(ID No. PU/PN/B.Ed./344/2009),,,,,
56,Pune,Gramonnati Mandal’s,R,2009,MW,UG,B.Ed
"",,B.Ed College,,,,,
"",,"Warulwadi, Narayangaon",,,,,
"",,"Tal- Junnar, Dist:Pune 410 504",,,,,
"",,(ID No. PU/PN/Edu./345/2009),,,,,
"",,Ph.No.:02132-245979/242697,,,,,
"",,E.Mail:gramonnati@yahoo.com,,,,,
"",,(ID No. PU/PN/B.Ed./34/2009),,,,,
57,Pune,Arihant Education Foundation,U,2009,MW,UG,B.Ed
"",,"Arihant  College of Education,",,,,,
"",,"S.H.L.Court, Pune-Solapur Road,",,,,,
"",,"3, Pulget, Camp, Pune-411 001",,,,,
"",,Ph.No.:020-26332921/26333900,,,,,
"",,Website-www.arihant.org.in,,,,,
"",,(ID.NO:PU/PN/Edu/351/2009),,,,,
"",,,,,,,
58,Pune,Sharad Educational Institute’s,R,2009,MW,UG,B.Ed-(M)
"",,"College of Education,",,,,,
"",,"Gat No. 1708 A/P Rajuri,",,,,,
"",,"Tal. Junnar, Pune-412 411.",,,,,
"",,(ID.NO:PU/PN/Edu/364/2009),,,,,
59,Pune,Vidya Prasarini Sabha’s,R,2009,MW,UG,B.Ed-(M)
"",,B.Ed. College,,,,,
"",,"Lonavala, Tal. Maval,",,,,,
"",,Dist. Pune.-410 401,,,,,
"",,(ID.NO:PU/PN/Edu/365/2009),,,,,
60,Pune,Maeer’s MIT,R,2009,MW,UG,B.Ed
"",,"Saint Dnyaneshwar B.Ed. College,",,,,,
"",,"Dehu Phata, Kelgaon,",,,,,
"",,Alandi (D) Pune.,,,,,
"",,Ph.No.  (020) 277185857,,,,,
"",,Web-site : www.mitsoe.com,,,,,
"",,(ID.NO:PU/PN/Edu/380/2009),,,,,
61,Pune,Ayodhya  Charitable  Trust’s,R,2009,MW,UG,Hearing & Imperierd
"",,"College of  Special  Education,",,,,,(B.Ed.)
"",,"51/2, Vikas nagar,  SRP Gate-2,",,,,,
"",,"Wanawadi,  Pune-411 040.",,,,,
"",,Ph.No.  (020) 26874460,,,,,
"",,(ID.NO:PU/PN/Edu/390/2009),,,,,
1,Pune,"Indian Law Society’sI.L.S. Law College,Pune – 411 004Ph.No.020-25656775(ID.NO.PU/PN/LAW/004/1924)",U,1924,MW,"UG,PG",,"1)B.S.L.2)L.L.B.3)M.L.L.4)D.T.L.5)D.L.L. &L.W.6)L.L.M."
2,Pune,"ABMSPS’s YashwantraoChavan , Law College,Parvati, Pune – 411 009Ph.No.020-24221002(ID.NO.PU/PN/LAW/038/1978)",U,1978,MW,"PG,UG",,"1)B.S.L.2)L.L.B.3)D.T.L.4)D.L.L. &L.W."
3,Pune,"M.C.E Society’S A.K.KNew Law Academy,Pune K.B. Hidaytullah Road,Azam Campus Camp,Pune – 411 001Ph.No.-020-26442068(ID.NO.PU/PN/LAW/103/1994)",U,1994,MW,UG,,"1)B.S.L.2)L.L.B.3)D.T.L.4)D.L.L. &L.W."
4,Pune,"Vidya PratishthanVasantrao Pawar Law College ,M.I.D.C. Bhigwan Road,Baramati-413 133, Dist. Pune(ID.NO.PU/PN/LAW/141/1999)",R,1999,MW,UG,,"1.B.S.L.2.L.L.B.3.D.L.L. &L.W."
5,Pune,"Dr. D.Y. Patil Pratishthan’s,Law College,Pimpri , Pune 411 018(ID.NO.PU/PN/LAW/171/2001)",U,2001,MW,"UG, PG",,"1.B.S.L.2.L.L.B.3.D.T.L.4.D.L.L. &L.W."
"",,,,,,,5. M.L.L.
"",,,,,,,6. Forensic Law
"",,,,,,,& MJ.
"",,,,,,,(F.L.M.G.)
6,Pune,Marathwada Mitra Mandal’s,U,2002,MW,UG,1. B.S.L.
"",,Shankarrao  Chavan,,,,,2. L.L.B.
"",,"Law College , Deccan",,,,,3. D.T.L.
"",,"Gymkhana, Pune – 411 004",,,,,4. L.L.M
"",,(ID.NO.PU/PN/LAW/179/2002),,,,,5. D.L.L. Certificate
"",,,,,,,Course C.F.
"",,,,,,,Science & M.J.
"",,,,,,,D.S.L.D.E.P.
"",,,,,,,D.H.R.D.C.P.L.
7,Pune,"Pune Zilha Shikshan Mandal’s,",U,2002,MW,UG,1. B.S.L.
"",,"Law College, Karadi ,",,,,,2. L.L.B.
"",,Pune-411014,,,,,3. D.T.L.
"",,(ID.NO.PU/PN/LAW/180/2002),,,,,4. D.L.L. & L.W
8,Pune,"Shri Balaji  Society’s, Law",U,2003,MW,"UG, PG",1) B.S.L.
"",,"College,",,,,,2) L.L.B.
"",,Building No. C-2 Brahma Estate,,,,,3) D.T.L.
"",,"S.No. 1/1 A. Kondhwa (Khurd),",,,,,4) M.L.L. & L.W.
"",,Pune-411048,,,,,5) Certificate Course
"",,(ID.NO.PU/PN/LAW/186/2003),,,,,C.F.S. & M.J.
9,Pune,Shri Shivaji Maratha  Society’s,U,2003,MW,UG,1. B.S.L.
"",,"Law College, Shukrawar Peth,",,,,,2. L.L.B.
"",,Pune 411 002,,,,,3. D.T.L.
"",,(ID.NO.PU/PN/LAW/187/2003),,,,,
10,Pune,"Sinhgad Law College,",U,2003,MW,UG,1. B.S.L.
"",,"Kondhawa (BK) , Pune – 411",,,,,2. L.L.B.
"",,048,,,,,3. D.L.L. &
"",,(ID.NO.PU/PN/LAW/188/2003),,,,,L.W.
"",,,,,,,4. F.S. & M.J.
"",,,,,,,5. D.T.L.
11,Pune,"P.E. Society’s, Modern Law",U,2003,MW,UG,1. B.S.L.
"",,"College, Ganeshkhind,",,,,,2. L.L.B.
"",,Pune – 411 053,,,,,3. D.L.L.
"",,(ID.NO.PU/PN/LAW/189/2003),,,,,4. D.T.L.
12,Pune,"Abhinav Education Society’s,",U,2004,MW,UG,1) B.S.L.
"",,"Law College, Dhankawadi,",,,,,2) L.L.B.
"",,"Pune-411043,",,,,,3) D.T.L.
"",,(ID.NO.PU/PN/LAW/206/2004),,,,,4) Forensic
"",,,,,,,Sciences &
"",,,,,,,M.J.
13,Pune,Deccan Education Society’s,U,2004,MW,UG,1) 3 years  B.S.L.
"",,"Law College, Fergusson College",,,,,2) 5 years  L.L.B.
"",,"Campus, Deccan,  Pune-411004",,,,,3) D.L.L. & L.W.
"",,(ID.NO.PU/PN/LAW/207/2004),,,,,4) D.T.L.
"",,,,,,,5)C.M.J &F.S
14,Pune,Raja Shri Shivrai Pratishthan’s,U,2003,MW,UG,1) B.S.L.
"",,"Law  College,",,,,,2) L.L.B.
"",,"Rambhaug Colony, Kothrud,",,,,,
"",,Pune-411038,,,,,
"",,(ID.NO.PU/PN/LAW/230/2003),,,,,
15,Pune,Hutatma Rajguru Shikshan,R,2007,MW,UG,3 years Law Course
"",,"Prasarak Mandal,",,,,,
"",,Law Collge,,,,,
"",,"Rajgurunagar, Dist. Pune.",,,,,
"",,(ID No. PU/PN/Law/274/2007),,,,,
16,Pune,Subhadra Educational Society’s,U,2009,MW,UG,1)  3 Year Law Course
"",,SNBP  College of  Law,,,,,(L.L.B)
"",,"Sant Dnyaneshwar Nagar,",,,,,2) 5 Year Law Course
"",,"Mhada Colony, Ajmera",,,,,(B.S.L)
"",,"Morwadi, Pimpri,",,,,,
"",,Pune-411 018,,,,,
"",,Ph.No.020-27488628,,,,,
"",,(ID No. PU/PN/Law/343/2009),,,,,
1,Pune,"Sheth Govind Raghunath SabaleCollege of Pharmacy,Saswad – 412 301,Dist – Pune(ID.No.PU/PN/Pharm/095/1993)",R,1993,MW,"UG, PG",,"B. Pharmacy,M.Pharmacy,1) PharmaceuitalChemistry2. Pharmacology3. Pharmaceutics"
2,Pune,"Rajgad Dnyanpeeth’s, PharmacyCollege, Bhor, Dist- Pune(ID.No.PU/PN/Pharm/102/1994)",R,1994,MW,UG,,"B.PharmacyM.Pharmacy-Pharmocology"
3,Pune,"Padmashri Dr. D.Y.Patil Instituteof Pharmacutical Sciences &Research,Pimpri, Pune – 411 018(ID.No.PU/PN/Pharm/104/1994)",U,1994,MW,"UG, PG",,"B. Pharmacy,M.Pharmacy,1) Pharmaceuitcs2) Pharmacology3) PharmaChemistry4) Pharma Cognosy5) QualityAssuranceTechniques"
4,Pune,"Shivanagar Vidya PrasarakMandal’sCollege of Pharmacy, Malegaon(BK), Tal – Baramati, Dist – Pune(ID.No.PU/PN/Pharm/106/1994)",R,1994,MW,UG,,B.Pharmacy
5,Pune,All India Shri Shivaji Memorial,U,1996,MW,"UG, PG","B.Pharmacy,"
"",,"Society’s College of Pharmacy,",,,,,"M.Pharmacy,"
"",,"Kennedy Road, Near R.T.O. ,",,,,,1) Pharmaceutical
"",,Pune – 411 001,,,,,Chemistry
"",,(ID.No.PU/PN/Pharm/117/1996),,,,,2) Pharmaceutics
"",,,,,,,3) Quality
"",,,,,,,Assurance
"",,,,,,,Techniqes
"",,,,,,,4) Pharmacology
6,Pune,Maharashtra Cosmopolotion,U,1996,MW,"UG, PG",B. Pharmacy
"",,"Education Society’s, Allana",,,,,M. Pharmacy
"",,"College of Pharmacy, 2390-",,,,,1) Pharmaceuitics
"",,"B.K.B,Hidyatulla Road, Azam",,,,,2) Pharmacology
"",,"Campus, Camp, Pune 411 001",,,,,
"",,(ID.No.PU/PN/Pharm/118/1996),,,,,
7,Pune,Maharashtra Academe of,U,1997,MW,UG,B. Pharmacy
"",,Engineering & Educational,,,,,M. Pharmacy
"",,"Research’s  College of Pharmacy,",,,,,1. Auality
"",,"Erandawana, Paud Road, Pune –",,,,,Assurance
"",,411 038,,,,,Techniques
"",,(ID.No.PU/PN/Pharm/123/1997),,,,,2. Pharmaceutical
"",,,,,,,Chemistry
8,Pune,Shri Chhatrapati Sambhaji,R,2001,MW,UG,B.Pharmacy.
"",,Shikashan Sanstha’s College of,,,,,
"",,"Pharmacy( Sitabai Thite College),",,,,,
"",,Near Hudco Colony,,,,,
"",,"Shirur , Dist – Pune  412 210",,,,,
"",,,,,,,
"",,(ID.No.PU/PN/Pharm/174/2001),,,,,
9,Pune,P.E. Society’s Modern  College,U,2001,MW,UG,B.Pharmacy
"",,"of Pharmacy, Nigadi, Pune 411",,,,,M. Pharm
"",,044,,,,,1) Pharmacitical
"",,(ID.No.PU/PN/Pharm/175/2001),,,,,Chemistry
10,Pune,"Dr. D.Y,.Patil Pratishthan’s",U,2001,MW,UG,B. Pharmacy
"",,"College of Pharmacy, Pimpri,",,,,,
"",,Pune – 411 018,,,,,
"",,(ID.No.PU/PN/Pharm/176/2001),,,,,
11,Pune,Sinhgad Tenchincal Education,U,2001,MW,UG,B.Pharmacy
"",,"Society’s College of Pharmacy,",,,,,M. Pharmacy
"",,"vadgaon (BK), Sinhgad Road ,",,,,,1. Pharmacitical
"",,Pune – 411 041,,,,,Chemistry
"",,(ID.No.PU/PN/Pharm/177/2001),,,,,2. Pharmacology
"",,,,,,,3. Qulity Assurance
"",,,,,,,Techniques
12,Pune,Sinhagad Technical Education,R,2004,MW,UG,B.Pharmacy
"",,Society’s Sinhagad Institute of,,,,,
"",,"Pharmaceutical Science, Kusgaon",,,,,
"",,"(Bk), Lonavala, Tal. Maval, Dist.",,,,,
"",,Pune,,,,,
"",,(ID.No.PU/PN/Pharm/197/2004),,,,,
13,Pune,P.E. Society’s Modern College of,R,2004,W,UG,B.Pharmacy
"",,"Pharmacy (for Women),",,,,,
"",,"Borahadewadi, Tal. Haveli, Dist.",,,,,
"",,Pune,,,,,
"",,(ID.No.PU/PN/Pharm/200/2004),,,,,
14,Pune,Attar Singh Yadav Memorial,R,2004,MW,UG,B.Pharmacy
"",,Education Trust’s Siddhant,,,,,
"",,"College of Pharmacy,",,,,,
"",,"At & Post: Sudumbare,",,,,,
"",,"Tal. Maval, Dist. Pune",,,,,
"",,(ID.No.PU/PN/Pharm/201/2004),,,,,
15,Pune,Gajanan Maharaj Shikshan,R,2004,MW,UG,B.Pharmacy
"",,Prasarak Mandal’s Sharadchandra,,,,,
"",,"Pawar College of Pharmacy,",,,,,
"",,"Dumbarwadi, Otur, Tal. Junnar,",,,,,
"",,Dist. Pune,,,,,
"",,(ID.No.PU/PN/Pharm/215/2004),,,,,
16,Pune,Sinhagad Technical Education,R,2005,MW,UG,B.Pharmacy
"",,Society’s Sinhagad Institute of,,,,,
"",,"Pharmacy, 49/2 and 53/2,",,,,,
"",,"Pune-Mumbai Bypass Highway,",,,,,
"",,"Nahre Ambegaon,  Pune-411041",,,,,
"",,(ID.No.PU/PN/Pharm/226/2005),,,,,
17,Pune,Sinhagad Technical Education,U,2005,MW,UG,B.Pharmacy
"",,Society’s  Smt. Kashibai Navale,,,,,
"",,"College of Pharmacy,",,,,,
"",,"40/4 A. Kondhwa (BK),",,,,,
"",,"Pune-411048,",,,,,
"",,(ID.No.PU/PN/Pharm/227/2005),,,,,
18,Pune,Marathwada Mitra Mandal’s,U,2006,MW,UG,B.Pharmacy
"",,"College of Pharmacy,",,,,,
"",,"Sector No.34, Thergaon",,,,,
"",,(Kalewadi) Pune 17,,,,,
"",,(Id. No.PU/PN/Pharm/249/2006),,,,,
19,Pune,Jaywant Shikshan Prasarak,R,2006,MW,UG,B.Pharmacy
"",,Mandal’s,,,,,
"",,Charak College of Pharmacy &,,,,,
"",,"Research, 720/2 Wagholi,",,,,,
"",,Pune - 412 207,,,,,
"",,(Id. No.PU/PN/Pharm/253/2006),,,,,
20,Pune,R.M.P.S. Bhalchandra,R,2006,MW,UG,B.Pharmacy
"",,College of Pharmacy Shikago,,,,,
"",,Hills Pune - Panshet Road.,,,,,
"",,"Gorhe (Khurd), Pune - 411 042",,,,,
"",,(Id. No. PU/PN/Pharm/254/2006),,,,,
21,Pune,Vishal Junner Seva Mandal’s,R,2006,MW,UG,B.Pharmacy
"",,Vishal Institute of Pharmacutical,,,,,
"",,Education & Research Ale - 412,,,,,
"",,"411, Tal. Junner, Dist - Pune",,,,,
"",,(Id. No. PU/PN/Pharm/255/2006),,,,,
22,Pune,Jaywant Shikshan Prasark,U,2006,MW,UG,B.Pharmacy
"",,Mandal’s,,,,,
"",,Jaywantrao Sawant College of,,,,,
"",,"Pharmacy and Research,",,,,,
"",,"Handewadi Road, Hadapsar,",,,,,
"",,,,,,,
"",,(Id. No.PU/PN/Pharm/257/2006),,,,,
"",,,,,,,
23,Pune,"Alard Charitable Trust’s,",R,2006,MW,UG,B.Pharmacy
"",,"Alard College ofPharmacy,",,,,,
"",,"Sr.No. 50, Marunjee Road,Near",,,,,
"",,Rajiv Gandhi Infotech.,,,,,
"",,"Park.Hinjwadi, Tal. Mulshi,",,,,,
"",,Pune - 411 057.,,,,,
"",,(Id. No.PU/PN/Pharm./260/2006),,,,,
"",,,,,,,
24,Pune,Shri Chankya Education,U,2005,MW,UG,B.Pharmacy
"",,Society’s,,,,,
"",,"Indira College of Pharmacy,",,,,,
"",,"Tathwade,",,,,,
"",,Pune- 411 033.,,,,,
"",,(Id. No. PU/PN/Pharm/258/2005),,,,,
25,Pune,Abhinav College of Pharmacy,U,2007,MW,UG,B.Pharmacy
"",,"Sr. No. 23/3/3, A/P-Narhe,",,,,,
"",,"Tal-Haveli, Dist-Pune",,,,,
"",,,,,,,
26,Pune,Rajmata Jijau Shikshan Prasarak,R,2007,MW,UG,B.Pharmacy
"",,Mandal’s,,,,,
"",,"College of Pharmacy,",,,,,
"",,"Gat No. 101, 102, Moshi-Alandi",,,,,
"",,"Road,",,,,,
"",,"Dudulgaon, Pune-412 105",,,,,
"",,,,,,,
"",,(ID No.PU/PN/Pharm/286/2007),,,,,
27,Pune,Kasturi Shikshan Santa’s,R,2008,MW,UG,B.Pharmacy
"",,College of Pharmacy,,,,,
"",,"S.No. 87, Post-Shikrapur",,,,,
"",,Tal-Shirur Dist-Pune.,,,,,
"",,Ph.No.02137-272140,,,,,
"",,Website:www.kasturieducation.org,,,,,
"",,ID No.PU/PN/B.Pharm/290/2008,,,,,
"",,,,,,,
28,Pune,Genba Sopanrao Moze Trust’s,R,2008,MW,UG,B.Pharmacy
"",,Genba Sopanrao Moze College of,,,,,
"",,Pharmacy,,,,,
"",,"Gat.No.2181,Wagholi,",,,,,
"",,"Tal.Haveli, Dist-Pune.412 207",,,,,
"",,Ph.No.020-27050937,,,,,
"",,Website:,,,,,
"",,www.pgmcoepune.com,,,,,
"",,IDNo.PU/PN/B.Pharm/342/2008,,,,,
"",,,,,,,
29,Pune,Poona District Education,R,2009,MW,UG,B.Pharmacy
"",,Association’s,,,,,
"",,Shankarrao Ursal College of,,,,,
"",,Pharmaceutical Sciences and,,,,,
"",,"Research Centre, Kharadi,",,,,,
"",,"Tal. Haveli, Dist- Pune",,,,,
"",,Ph.No.  (020) 27011106,,,,,
"",,(ID.NO:PU/PN/Pharm/384/2009),,,,,
1,Pune,"Modern Education Society’sCusrow wadia Institute ofTechnology, Pune – 411 001(ID.NO.PU/PN/Engg/008/1938)",U,1938,MW,UG,,"B.E.- 1. Civil2. Electrical3)Mechanical4)E & TC"
2,Pune,"Maharashtra Academy ofEngineering & EducationalResearchMaharashtra Institute ofTechnology, S.No.- 124, Ex.Servicemen Colony,  BehindL.I.C. Colony, Paud Road,Kothrud, Pune – 411 038.(ID.NO.PU/PN/Engg/047/1983)",U,1983,MW,"UG,PG",,"B.E.1) E & TC2) Computer3) Mechanical4) Mechanical Sandwich)5) Civil6) Polymer7) Petro Chemical8) Petroliam)Information TechnologyM.B.A.M.E.1) Petroliam (ByPapers/By Research)2)Structural Engg.3)Polymer4. ConstructionManagement5)Electrinics DigitalSystem"
3,Pune,Pune Institute of Computer,U,1983,MW,"UG,PG",B.E.
"",,"Technology , S.No. – 27, Pune –",,,,,1) Computer
"",,"Satara Road, Dhankawadi, Pune",,,,,2) E & TC
"",,– 411 043,,,,,3) Information
"",,(ID.NO.PU/PN/Engg/054/1983),,,,,Technology
"",,,,,,,M.E.
"",,,,,,,1) Computer
"",,,,,,,2) E & TC
"",,,,,,,3) MBA
4,Pune,D. Y. Patil Pratishthan’s,U,1984,MW,"UG,PG",B.E.
"",,D.Y. Patil College of,,,,,1) Mechanical
"",,"Engineering , Sector 29, Nigdi",,,,,
"",,"Pradhikaran, Near Akurdi",,,,,"2) Computer,"
"",,"Railway Station, Akurdil,",,,,,3) Civil
"",,Pune – 411 044,,,,,4) Instrumentation
"",,(ID.NO.PU/PN/Engg/055/1984),,,,,5) Information
"",,,,,,,Technology
"",,,,,,,6) E & TC
"",,,,,,,7) Production Sandwich
"",,,,,,,M.E. 1. Civil Engg.
"",,,,,,,2. Computer
"",,,,,,,3. Mechanical Design
5,Pune,Bansilal Ramnath Agarwal,U,1984,MW,"UG,PG",B.E. 1) Industrial
"",,Charitable Trust’s,,,,,2) Electronics
"",,Vishwakarma Institute of,,,,,3) mechanical
"",,"Technology,",,,,,4) Computer
"",,"666, Upper Indira nagar,",,,,,5) Instrumentation
"",,"Bibwewadi,Pune – 411 037",,,,,6) Chemical
"",,(ID.NO.PU/PN/Engg/061/1984),,,,,7) E & TC
"",,,,,,,8) Production
"",,,,,,,9) Information
"",,,,,,,Technology
"",,,,,,,10) Civil
"",,,,,,,M.E.
"",,,,,,,1) Heat Power
"",,,,,,,2) Computer
"",,,,,,,Science
"",,,,,,,3) Information
"",,,,,,,Technology
"",,,,,,,4) Industrial
"",,,,,,,Engineering
"",,,,,,,5) Instrumentation
"",,,,,,,Control
"",,,,,,,5) Mechanica
"",,,,,,,Design
"",,,,,,,6) Civil Engg.
6,Pune,P.V.G.’s College of Engineering,U,1985,MW,"UG,PG",B.E. 1) Mechanical
"",,"& Technology, 44, Vidyanagar,",,,,,2) Electrical
"",,"Parvati Darshan,Pune – 411 009",,,,,3) E & TC
"",,(ID.NO.PU/PN/Engg/066/1985),,,,,4) Printing & Grapic
"",,,,,,,5) Informtion Tecnology
"",,,,,,,6) Computer
"",,,,,,,M.E. 1) Electrical Power
"",,,,,,,System
7,Pune,"SVPP’s College of Engineering,",R,1990,MW,UG,B.E 1) Mechanical
"",,Malegaon (BK) – 413 115 Tal –,,,,,2) Civil
"",,"Baramati,  Dist – Pune",,,,,1) E & TC
"",,(ID.NO.PU/PN/Engg/084/1990),,,,,2) Computer
"",,,,,,,3)Information
"",,,,,,,Technology
8,Pune,Maharshri Karve Shree Shikshan,U,1991,W,UG,B.E 1) E & TC
"",,Santha’s Cummins College of,,,,,2) Copmuter
"",,"Engineering for Women,",,,,,3) Instrumntation &
"",,"Karvenagar, Pune – 411 052",,,,,Control
"",,(ID.NOPU/PN/Engg/087/1991),,,,,4) Information
"",,,,,,,Technology
"",,,,,,,5) Mechanical
9,Pune,The All India Shri Shivaji,U,1992,MW,UG,B.E. 1)  Mechanical
"",,Memorial Society’s College of,,,,,2) Mechanical Sandwich
"",,"Engineering, Kennedy Road,",,,,,3) Electrical
"",,"Near R.T.O. , Pune – 411 001",,,,,4) Electronic
"",,(ID.NO.PU/PN/Engg/93/1992),,,,,5) Chemical
"",,,,,,,6) Computer
"",,,,,,,7) Civil
"",,,,,,,8) Production Sandwich
"",,,,,,,
"",,,,,,,
10,Pune,Army Institute of technology,U,1994,MW,UG,B.E. 1) E & TC
"",,"College of Engineering, Dighi",,,,,2) Mechanical
"",,"Hills, Pune – 411 015",,,,,3) Computer
"",,(ID.NO.PU/PN/Engg/108/1994),,,,,4) Information
"",,,,,,,Technology
11,Pune,Sinhgad Tenchnical Education,U,1996,MW,"UG, PG",B.E. 1) Computer
"",,Society’s Sinhgad College of,,,,,2) Chemical
"",,"Engineering, S.No. – 44/1,",,,,,3) Mechanical
"",,"vadgaon (Bk), off. Sinhgad",,,,,4) E & TC
"",,"Road, Pune – 411 041",,,,,5) Production
"",,(ID.NO.PU/PN/Engg/116/1996),,,,,6) Civil
"",,,,,,,7) Information
"",,,,,,,Technology
"",,,,,,,8) Biotechology
"",,,,,,,M.E.
"",,,,,,,1) Electronic Digital
"",,,,,,,System
"",,,,,,,2) Mechanical Desing
"",,,,,,,Engineering
"",,,,,,,3) E& T.C.(VLSI &
"",,,,,,,Embedded System
"",,,,,,,4) Information
"",,,,,,,Technology
"",,,,,,,5)Mech.Engg.
"",,,,,,,Mechatronics
"",,,,,,,6)Comp. Network
"",,,,,,,7. Chemical
"",,,,,,,8. Mechanical Hit
"",,,,,,,Power
"",,,,,,,9. Civil Stracture
"",,,,,,,10. M.B.A.
12,Pune,All India Shri Shivaji Memorial,U,1998,MW,UG,B.E. 1) Computer
"",,Society’s  Institute of,,,,,1) Electrical
"",,"Enginerring & Technology  ,",,,,,2) Electronic
"",,"Kennedy Road, Near R.T.O. ,",,,,,3) Instrmentation
"",,Pune – 411 001,,,,,4) E & T.C.
"",,(ID.NO.PU/PN/Engg/124/1998),,,,,5) Information Technogy
13,Pune,Padmashree Dr. D. Y. Patil,U,1998,MW,UG,B.E. 1) Computer
